,path,emotion
18427,data/custom\YAF_mode_sad.wav,sad
18428,data/custom\YAF_mood_angry.wav,angry
18429,data/custom\YAF_mood_disgust.wav,disgust
18430,data/custom\YAF_mood_fear.wav,fear
18431,data/custom\YAF_mood_happy.wav,happy
18432,data/custom\YAF_mood_neutral.wav,neutral
18433,data/custom\YAF_mood_ps.wav,ps
18434,data/custom\YAF_mood_sad.wav,sad
18435,data/custom\YAF_moon_angry.wav,angry
18436,data/custom\YAF_moon_disgust.wav,disgust
18437,data/custom\YAF_moon_fear.wav,fear
18438,data/custom\YAF_moon_happy.wav,happy
18439,data/custom\YAF_moon_neutral.wav,neutral
18440,data/custom\YAF_moon_ps.wav,ps
18441,data/custom\YAF_moon_sad.wav,sad
18442,data/custom\YAF_mop_angry.wav,angry
18443,data/custom\YAF_mop_disgust.wav,disgust
18444,data/custom\YAF_mop_fear.wav,fear
18445,data/custom\YAF_mop_happy.wav,happy
18446,data/custom\YAF_mop_neutral.wav,neutral
18447,data/custom\YAF_mop_ps.wav,ps
18448,data/custom\YAF_mop_sad.wav,sad
18449,data/custom\YAF_mouse_angry.wav,angry
18450,data/custom\YAF_mouse_disgust.wav,disgust
18451,data/custom\YAF_mouse_fear.wav,fear
18452,data/custom\YAF_mouse_happy.wav,happy
18453,data/custom\YAF_mouse_neutral.wav,neutral
18454,data/custom\YAF_mouse_ps.wav,ps
18455,data/custom\YAF_mouse_sad.wav,sad
18456,data/custom\YAF_nag_angry.wav,angry
18457,data/custom\YAF_nag_disgust.wav,disgust
18458,data/custom\YAF_nag_fear.wav,fear
18459,data/custom\YAF_nag_happy.wav,happy
18460,data/custom\YAF_nag_neutral.wav,neutral
18461,data/custom\YAF_nag_ps.wav,ps
18462,data/custom\YAF_nag_sad.wav,sad
18463,data/custom\YAF_name_angry.wav,angry
18464,data/custom\YAF_name_disgust.wav,disgust
18465,data/custom\YAF_name_fear.wav,fear
18466,data/custom\YAF_name_happy.wav,happy
18467,data/custom\YAF_name_neutral.wav,neutral
18468,data/custom\YAF_name_ps.wav,ps
18469,data/custom\YAF_name_sad.wav,sad
18470,data/custom\YAF_near_angry.wav,angry
18471,data/custom\YAF_near_disgust.wav,disgust
18472,data/custom\YAF_near_fear.wav,fear
18473,data/custom\YAF_near_happy.wav,happy
18474,data/custom\YAF_near_neutral.wav,neutral
18475,data/custom\YAF_near_ps.wav,ps
18476,data/custom\YAF_near_sad.wav,sad
18477,data/custom\YAF_neat_angry.wav,angry
18478,data/custom\YAF_neat_disgust.wav,disgust
18479,data/custom\YAF_neat_fear.wav,fear
18480,data/custom\YAF_neat_happy.wav,happy
18481,data/custom\YAF_neat_neutral.wav,neutral
18482,data/custom\YAF_neat_ps.wav,ps
18483,data/custom\YAF_neat_sad.wav,sad
18484,data/custom\YAF_nice_angry.wav,angry
18485,data/custom\YAF_nice_disgust.wav,disgust
18486,data/custom\YAF_nice_fear.wav,fear
18487,data/custom\YAF_nice_happy.wav,happy
18488,data/custom\YAF_nice_neutral.wav,neutral
18489,data/custom\YAF_nice_ps.wav,ps
18490,data/custom\YAF_nice_sad.wav,sad
18491,data/custom\YAF_note_angry.wav,angry
18492,data/custom\YAF_note_disgust.wav,disgust
18493,data/custom\YAF_note_fear.wav,fear
18494,data/custom\YAF_note_happy.wav,happy
18495,data/custom\YAF_note_neutral.wav,neutral
18496,data/custom\YAF_note_ps.wav,ps
18497,data/custom\YAF_note_sad.wav,sad
18498,data/custom\YAF_numb_angry.wav,angry
18499,data/custom\YAF_numb_disgust.wav,disgust
18500,data/custom\YAF_numb_fear.wav,fear
18501,data/custom\YAF_numb_happy.wav,happy
18502,data/custom\YAF_numb_neutral.wav,neutral
18503,data/custom\YAF_numb_ps.wav,ps
18504,data/custom\YAF_numb_sad.wav,sad
18505,data/custom\YAF_pad_angry.wav,angry
18506,data/custom\YAF_pad_disgust.wav,disgust
18507,data/custom\YAF_pad_fear.wav,fear
18508,data/custom\YAF_pad_happy.wav,happy
18509,data/custom\YAF_pad_neutral.wav,neutral
18510,data/custom\YAF_pad_ps.wav,ps
18511,data/custom\YAF_pad_sad.wav,sad
18512,data/custom\YAF_page_angry.wav,angry
18513,data/custom\YAF_page_disgust.wav,disgust
18514,data/custom\YAF_page_fear.wav,fear
18515,data/custom\YAF_page_happy.wav,happy
18516,data/custom\YAF_page_neutral.wav,neutral
18517,data/custom\YAF_page_ps.wav,ps
18518,data/custom\YAF_page_sad.wav,sad
18519,data/custom\YAF_pain_angry.wav,angry
18520,data/custom\YAF_pain_disgust.wav,disgust
18521,data/custom\YAF_pain_fear.wav,fear
18522,data/custom\YAF_pain_happy.wav,happy
18523,data/custom\YAF_pain_neutral.wav,neutral
18524,data/custom\YAF_pain_ps.wav,ps
18525,data/custom\YAF_pain_sad.wav,sad
18526,data/custom\YAF_pass_angry.wav,angry
18527,data/custom\YAF_pass_disgust.wav,disgust
18528,data/custom\YAF_pass_fear.wav,fear
18529,data/custom\YAF_pass_happy.wav,happy
18530,data/custom\YAF_pass_neutral.wav,neutral
18531,data/custom\YAF_pass_ps.wav,ps
18532,data/custom\YAF_pass_sad.wav,sad
18533,data/custom\YAF_pearl_angry.wav,angry
18534,data/custom\YAF_pearl_disgust.wav,disgust
18535,data/custom\YAF_pearl_fear.wav,fear
18536,data/custom\YAF_pearl_happy.wav,happy
18537,data/custom\YAF_pearl_neutral.wav,neutral
18538,data/custom\YAF_pearl_ps.wav,ps
18539,data/custom\YAF_pearl_sad.wav,sad
18540,data/custom\YAF_peg_angry.wav,angry
18541,data/custom\YAF_peg_disgust.wav,disgust
18542,data/custom\YAF_peg_fear.wav,fear
18543,data/custom\YAF_peg_happy.wav,happy
18544,data/custom\YAF_peg_neutral.wav,neutral
18545,data/custom\YAF_peg_ps.wav,ps
18546,data/custom\YAF_peg_sad.wav,sad
18547,data/custom\YAF_perch_angry.wav,angry
18548,data/custom\YAF_perch_disgust.wav,disgust
18549,data/custom\YAF_perch_fear.wav,fear
18550,data/custom\YAF_perch_happy.wav,happy
18551,data/custom\YAF_perch_neutral.wav,neutral
18552,data/custom\YAF_perch_ps.wav,ps
18553,data/custom\YAF_perch_sad.wav,sad
18554,data/custom\YAF_phone_angry.wav,angry
18555,data/custom\YAF_phone_disgust.wav,disgust
18556,data/custom\YAF_phone_fear.wav,fear
18557,data/custom\YAF_phone_happy.wav,happy
18558,data/custom\YAF_phone_neutral.wav,neutral
18559,data/custom\YAF_phone_ps.wav,ps
18560,data/custom\YAF_phone_sad.wav,sad
18561,data/custom\YAF_pick_angry.wav,angry
18562,data/custom\YAF_pick_disgust.wav,disgust
18563,data/custom\YAF_pick_fear.wav,fear
18564,data/custom\YAF_pick_happy.wav,happy
18565,data/custom\YAF_pick_neutral.wav,neutral
18566,data/custom\YAF_pick_ps.wav,ps
18567,data/custom\YAF_pick_sad.wav,sad
18568,data/custom\YAF_pike_angry.wav,angry
18569,data/custom\YAF_pike_disgust.wav,disgust
18570,data/custom\YAF_pike_fear.wav,fear
18571,data/custom\YAF_pike_happy.wav,happy
18572,data/custom\YAF_pike_neutral.wav,neutral
18573,data/custom\YAF_pike_ps.wav,ps
18574,data/custom\YAF_pike_sad.wav,sad
18575,data/custom\YAF_pole_angry.wav,angry
18576,data/custom\YAF_pole_disgust.wav,disgust
18577,data/custom\YAF_pole_fear.wav,fear
18578,data/custom\YAF_pole_happy.wav,happy
18579,data/custom\YAF_pole_neutral.wav,neutral
18580,data/custom\YAF_pole_ps.wav,ps
18581,data/custom\YAF_pole_sad.wav,sad
18582,data/custom\YAF_pool_angry.wav,angry
18583,data/custom\YAF_pool_disgust.wav,disgust
18584,data/custom\YAF_pool_fear.wav,fear
18585,data/custom\YAF_pool_happy.wav,happy
18586,data/custom\YAF_pool_neutral.wav,neutral
18587,data/custom\YAF_pool_ps.wav,ps
18588,data/custom\YAF_pool_sad.wav,sad
18589,data/custom\YAF_puff_angry.wav,angry
18590,data/custom\YAF_puff_disgust.wav,disgust
18591,data/custom\YAF_puff_fear.wav,fear
18592,data/custom\YAF_puff_happy.wav,happy
18593,data/custom\YAF_puff_neutral.wav,neutral
18594,data/custom\YAF_puff_ps.wav,ps
18595,data/custom\YAF_puff_sad.wav,sad
18596,data/custom\YAF_rag_angry.wav,angry
18597,data/custom\YAF_rag_disgust.wav,disgust
18598,data/custom\YAF_rag_fear.wav,fear
18599,data/custom\YAF_rag_happy.wav,happy
18600,data/custom\YAF_rag_neutral.wav,neutral
18601,data/custom\YAF_rag_ps.wav,ps
18602,data/custom\YAF_rag_sad.wav,sad
18603,data/custom\YAF_raid_angry.wav,angry
18604,data/custom\YAF_raid_disgust.wav,disgust
18605,data/custom\YAF_raid_fear.wav,fear
18606,data/custom\YAF_raid_happy.wav,happy
18607,data/custom\YAF_raid_neutral.wav,neutral
18608,data/custom\YAF_raid_ps.wav,ps
18609,data/custom\YAF_raid_sad.wav,sad
18610,data/custom\YAF_rain_angry.wav,angry
18611,data/custom\YAF_rain_disgust.wav,disgust
18612,data/custom\YAF_rain_fear.wav,fear
18613,data/custom\YAF_rain_happy.wav,happy
18614,data/custom\YAF_rain_neutral.wav,neutral
18615,data/custom\YAF_rain_ps.wav,ps
18616,data/custom\YAF_rain_sad.wav,sad
18617,data/custom\YAF_raise_angry.wav,angry
18618,data/custom\YAF_raise_disgust.wav,disgust
18619,data/custom\YAF_raise_fear.wav,fear
18620,data/custom\YAF_raise_happy.wav,happy
18621,data/custom\YAF_raise_neutral.wav,neutral
18622,data/custom\YAF_raise_ps.wav,ps
18623,data/custom\YAF_raise_sad.wav,sad
18624,data/custom\YAF_rat_angry.wav,angry
18625,data/custom\YAF_rat_disgust.wav,disgust
18626,data/custom\YAF_rat_fear.wav,fear
18627,data/custom\YAF_rat_happy.wav,happy
18628,data/custom\YAF_rat_neutral.wav,neutral
18629,data/custom\YAF_rat_ps.wav,ps
18630,data/custom\YAF_rat_sad.wav,sad
18631,data/custom\YAF_reach_angry.wav,angry
18632,data/custom\YAF_reach_disgust.wav,disgust
18633,data/custom\YAF_reach_fear.wav,fear
18634,data/custom\YAF_reach_happy.wav,happy
18635,data/custom\YAF_reach_neutral.wav,neutral
18636,data/custom\YAF_reach_ps.wav,ps
18637,data/custom\YAF_reach_sad.wav,sad
18638,data/custom\YAF_read_angry.wav,angry
18639,data/custom\YAF_read_disgust.wav,disgust
18640,data/custom\YAF_read_fear.wav,fear
18641,data/custom\YAF_read_happy.wav,happy
18642,data/custom\YAF_read_neutral.wav,neutral
18643,data/custom\YAF_read_ps.wav,ps
18644,data/custom\YAF_read_sad.wav,sad
18645,data/custom\YAF_red_angry.wav,angry
18646,data/custom\YAF_red_disgust.wav,disgust
18647,data/custom\YAF_red_fear.wav,fear
18648,data/custom\YAF_red_happy.wav,happy
18649,data/custom\YAF_red_neutral.wav,neutral
18650,data/custom\YAF_red_ps.wav,ps
18651,data/custom\YAF_red_sad.wav,sad
18652,data/custom\YAF_ring_angry.wav,angry
18653,data/custom\YAF_ring_disgust.wav,disgust
18654,data/custom\YAF_ring_fear.wav,fear
18655,data/custom\YAF_ring_happy.wav,happy
18656,data/custom\YAF_ring_neutral.wav,neutral
18657,data/custom\YAF_ring_ps.wav,ps
18658,data/custom\YAF_ring_sad.wav,sad
18659,data/custom\YAF_ripe_angry.wav,angry
18660,data/custom\YAF_ripe_disgust.wav,disgust
18661,data/custom\YAF_ripe_fear.wav,fear
18662,data/custom\YAF_ripe_happy.wav,happy
18663,data/custom\YAF_ripe_neutral.wav,neutral
18664,data/custom\YAF_ripe_ps.wav,ps
18665,data/custom\YAF_ripe_sad.wav,sad
18666,data/custom\YAF_road_angry.wav,angry
18667,data/custom\YAF_road_disgust.wav,disgust
18668,data/custom\YAF_road_fear.wav,fear
18669,data/custom\YAF_road_happy.wav,happy
18670,data/custom\YAF_road_neutral.wav,neutral
18671,data/custom\YAF_road_ps.wav,ps
18672,data/custom\YAF_road_sad.wav,sad
18673,data/custom\YAF_room_angry.wav,angry
18674,data/custom\YAF_room_disgust.wav,disgust
18675,data/custom\YAF_room_fear.wav,fear
18676,data/custom\YAF_room_happy.wav,happy
18677,data/custom\YAF_room_neutral.wav,neutral
18678,data/custom\YAF_room_ps.wav,ps
18679,data/custom\YAF_room_sad.wav,sad
18680,data/custom\YAF_rose_angry.wav,angry
18681,data/custom\YAF_rose_disgust.wav,disgust
18682,data/custom\YAF_rose_fear.wav,fear
18683,data/custom\YAF_rose_happy.wav,happy
18684,data/custom\YAF_rose_neutral.wav,neutral
18685,data/custom\YAF_rose_ps.wav,ps
18686,data/custom\YAF_rose_sad.wav,sad
18687,data/custom\YAF_rot_angry.wav,angry
18688,data/custom\YAF_rot_disgust.wav,disgust
18689,data/custom\YAF_rot_fear.wav,fear
18690,data/custom\YAF_rot_happy.wav,happy
18691,data/custom\YAF_rot_neutral.wav,neutral
18692,data/custom\YAF_rot_ps.wav,ps
18693,data/custom\YAF_rot_sad.wav,sad
18694,data/custom\YAF_rough_angry.wav,angry
18695,data/custom\YAF_rough_disgust.wav,disgust
18696,data/custom\YAF_rough_fear.wav,fear
18697,data/custom\YAF_rough_happy.wav,happy
18698,data/custom\YAF_rough_neutral.wav,neutral
18699,data/custom\YAF_rough_ps.wav,ps
18700,data/custom\YAF_rough_sad.wav,sad
18701,data/custom\YAF_rush_angry.wav,angry
18702,data/custom\YAF_rush_disgust.wav,disgust
18703,data/custom\YAF_rush_fear.wav,fear
18704,data/custom\YAF_rush_happy.wav,happy
18705,data/custom\YAF_rush_neutral.wav,neutral
18706,data/custom\YAF_rush_ps.wav,ps
18707,data/custom\YAF_rush_sad.wav,sad
18708,data/custom\YAF_said_angry.wav,angry
18709,data/custom\YAF_said_disgust.wav,disgust
18710,data/custom\YAF_said_fear.wav,fear
18711,data/custom\YAF_said_happy.wav,happy
18712,data/custom\YAF_said_neutral.wav,neutral
18713,data/custom\YAF_said_ps.wav,ps
18714,data/custom\YAF_said_sad.wav,sad
18715,data/custom\YAF_sail_angry.wav,angry
18716,data/custom\YAF_sail_disgust.wav,disgust
18717,data/custom\YAF_sail_fear.wav,fear
18718,data/custom\YAF_sail_happy.wav,happy
18719,data/custom\YAF_sail_neutral.wav,neutral
18720,data/custom\YAF_sail_ps.wav,ps
18721,data/custom\YAF_sail_sad.wav,sad
18722,data/custom\YAF_search_angry.wav,angry
18723,data/custom\YAF_search_disgust.wav,disgust
18724,data/custom\YAF_search_fear.wav,fear
18725,data/custom\YAF_search_happy.wav,happy
18726,data/custom\YAF_search_neutral.wav,neutral
18727,data/custom\YAF_search_ps.wav,ps
18728,data/custom\YAF_search_sad.wav,sad
18729,data/custom\YAF_seize_angry.wav,angry
18730,data/custom\YAF_seize_disgust.wav,disgust
18731,data/custom\YAF_seize_fear.wav,fear
18732,data/custom\YAF_seize_happy.wav,happy
18733,data/custom\YAF_seize_neutral.wav,neutral
18734,data/custom\YAF_seize_ps.wav,ps
18735,data/custom\YAF_seize_sad.wav,sad
18736,data/custom\YAF_sell_angry.wav,angry
18737,data/custom\YAF_sell_disgust.wav,disgust
18738,data/custom\YAF_sell_fear.wav,fear
18739,data/custom\YAF_sell_happy.wav,happy
18740,data/custom\YAF_sell_neutral.wav,neutral
18741,data/custom\YAF_sell_ps.wav,ps
18742,data/custom\YAF_sell_sad.wav,sad
18743,data/custom\YAF_shack_angry.wav,angry
18744,data/custom\YAF_shack_disgust.wav,disgust
18745,data/custom\YAF_shack_fear.wav,fear
18746,data/custom\YAF_shack_happy.wav,happy
18747,data/custom\YAF_shack_neutral.wav,neutral
18748,data/custom\YAF_shack_ps.wav,ps
18749,data/custom\YAF_shack_sad.wav,sad
18750,data/custom\YAF_shall_angry.wav,angry
18751,data/custom\YAF_shall_disgust.wav,disgust
18752,data/custom\YAF_shall_fear.wav,fear
18753,data/custom\YAF_shall_happy.wav,happy
18754,data/custom\YAF_shall_neutral.wav,neutral
18755,data/custom\YAF_shall_ps.wav,ps
18756,data/custom\YAF_shall_sad.wav,sad
18757,data/custom\YAF_shawl_angry.wav,angry
18758,data/custom\YAF_shawl_disgust.wav,disgust
18759,data/custom\YAF_shawl_fear.wav,fear
18760,data/custom\YAF_shawl_happy.wav,happy
18761,data/custom\YAF_shawl_neutral.wav,neutral
18762,data/custom\YAF_shawl_ps.wav,ps
18763,data/custom\YAF_shawl_sad.wav,sad
18764,data/custom\YAF_sheep_angry.wav,angry
18765,data/custom\YAF_sheep_disgust.wav,disgust
18766,data/custom\YAF_sheep_fear.wav,fear
18767,data/custom\YAF_sheep_happy.wav,happy
18768,data/custom\YAF_sheep_neutral.wav,neutral
18769,data/custom\YAF_sheep_ps.wav,ps
18770,data/custom\YAF_sheep_sad.wav,sad
18771,data/custom\YAF_shirt_angry.wav,angry
18772,data/custom\YAF_shirt_disgust.wav,disgust
18773,data/custom\YAF_shirt_fear.wav,fear
18774,data/custom\YAF_shirt_happy.wav,happy
18775,data/custom\YAF_shirt_neutral.wav,neutral
18776,data/custom\YAF_shirt_ps.wav,ps
18777,data/custom\YAF_shirt_sad.wav,sad
18778,data/custom\YAF_should_angry.wav,angry
18779,data/custom\YAF_should_disgust.wav,disgust
18780,data/custom\YAF_should_fear.wav,fear
18781,data/custom\YAF_should_happy.wav,happy
18782,data/custom\YAF_should_neutral.wav,neutral
18783,data/custom\YAF_should_ps.wav,ps
18784,data/custom\YAF_should_sad.wav,sad
18785,data/custom\YAF_shout_angry.wav,angry
18786,data/custom\YAF_shout_disgust.wav,disgust
18787,data/custom\YAF_shout_fear.wav,fear
18788,data/custom\YAF_shout_happy.wav,happy
18789,data/custom\YAF_shout_neutral.wav,neutral
18790,data/custom\YAF_shout_ps.wav,ps
18791,data/custom\YAF_shout_sad.wav,sad
18792,data/custom\YAF_size_angry.wav,angry
18793,data/custom\YAF_size_disgust.wav,disgust
18794,data/custom\YAF_size_fear.wav,fear
18795,data/custom\YAF_size_happy.wav,happy
18796,data/custom\YAF_size_neutral.wav,neutral
18797,data/custom\YAF_size_ps.wav,ps
18798,data/custom\YAF_size_sad.wav,sad
18799,data/custom\YAF_soap_angry.wav,angry
18800,data/custom\YAF_soap_disgust.wav,disgust
18801,data/custom\YAF_soap_fear.wav,fear
18802,data/custom\YAF_soap_happy.wav,happy
18803,data/custom\YAF_soap_neutral.wav,neutral
18804,data/custom\YAF_soap_ps.wav,ps
18805,data/custom\YAF_soap_sad.wav,sad
18806,data/custom\YAF_soup_angry.wav,angry
18807,data/custom\YAF_soup_disgust.wav,disgust
18808,data/custom\YAF_soup_fear.wav,fear
18809,data/custom\YAF_soup_happy.wav,happy
18810,data/custom\YAF_soup_neutral.wav,neutral
18811,data/custom\YAF_soup_ps.wav,ps
18812,data/custom\YAF_soup_sad.wav,sad
18813,data/custom\YAF_sour_angry.wav,angry
18814,data/custom\YAF_sour_disgust.wav,disgust
18815,data/custom\YAF_sour_fear.wav,fear
18816,data/custom\YAF_sour_happy.wav,happy
18817,data/custom\YAF_sour_neutral.wav,neutral
18818,data/custom\YAF_sour_ps.wav,ps
18819,data/custom\YAF_sour_sad.wav,sad
18820,data/custom\YAF_south_angry.wav,angry
18821,data/custom\YAF_south_disgust.wav,disgust
18822,data/custom\YAF_south_fear.wav,fear
18823,data/custom\YAF_south_happy.wav,happy
18824,data/custom\YAF_south_neutral.wav,neutral
18825,data/custom\YAF_south_ps.wav,ps
18826,data/custom\YAF_south_sad.wav,sad
18827,data/custom\YAF_sub_angry.wav,angry
18828,data/custom\YAF_sub_disgust.wav,disgust
18829,data/custom\YAF_sub_fear.wav,fear
18830,data/custom\YAF_sub_happy.wav,happy
18831,data/custom\YAF_sub_neutral.wav,neutral
18832,data/custom\YAF_sub_ps.wav,ps
18833,data/custom\YAF_sub_sad.wav,sad
18834,data/custom\YAF_such_angry.wav,angry
18835,data/custom\YAF_such_disgust.wav,disgust
18836,data/custom\YAF_such_fear.wav,fear
18837,data/custom\YAF_such_happy.wav,happy
18838,data/custom\YAF_such_neutral.wav,neutral
18839,data/custom\YAF_such_ps.wav,ps
18840,data/custom\YAF_such_sad.wav,sad
18841,data/custom\YAF_sure_angry.wav,angry
18842,data/custom\YAF_sure_disgust.wav,disgust
18843,data/custom\YAF_sure_fear.wav,fear
18844,data/custom\YAF_sure_happy.wav,happy
18845,data/custom\YAF_sure_neutral.wav,neutral
18846,data/custom\YAF_sure_ps.wav,ps
18847,data/custom\YAF_sure_sad.wav,sad
18848,data/custom\YAF_take_angry.wav,angry
18849,data/custom\YAF_take_disgust.wav,disgust
18850,data/custom\YAF_take_fear.wav,fear
18851,data/custom\YAF_take_happy.wav,happy
18852,data/custom\YAF_take_neutral.wav,neutral
18853,data/custom\YAF_take_ps.wav,ps
18854,data/custom\YAF_take_sad.wav,sad
18855,data/custom\YAF_talk_angry.wav,angry
18856,data/custom\YAF_talk_disgust.wav,disgust
18857,data/custom\YAF_talk_fear.wav,fear
18858,data/custom\YAF_talk_happy.wav,happy
18859,data/custom\YAF_talk_neutral.wav,neutral
18860,data/custom\YAF_talk_ps.wav,ps
18861,data/custom\YAF_talk_sad.wav,sad
18862,data/custom\YAF_tape_angry.wav,angry
18863,data/custom\YAF_tape_disgust.wav,disgust
18864,data/custom\YAF_tape_fear.wav,fear
18865,data/custom\YAF_tape_happy.wav,happy
18866,data/custom\YAF_tape_neutral.wav,neutral
18867,data/custom\YAF_tape_ps.wav,ps
18868,data/custom\YAF_tape_sad.wav,sad
18869,data/custom\YAF_team_angry.wav,angry
18870,data/custom\YAF_team_disgust.wav,disgust
18871,data/custom\YAF_team_fear.wav,fear
18872,data/custom\YAF_team_happy.wav,happy
18873,data/custom\YAF_team_neutral.wav,neutral
18874,data/custom\YAF_team_ps.wav,ps
18875,data/custom\YAF_team_sad.wav,sad
18876,data/custom\YAF_tell_angry.wav,angry
18877,data/custom\YAF_tell_disgust.wav,disgust
18878,data/custom\YAF_tell_fear.wav,fear
18879,data/custom\YAF_tell_happy.wav,happy
18880,data/custom\YAF_tell_neutral.wav,neutral
18881,data/custom\YAF_tell_ps.wav,ps
18882,data/custom\YAF_tell_sad.wav,sad
18883,data/custom\YAF_thin_angry.wav,angry
18884,data/custom\YAF_thin_disgust.wav,disgust
18885,data/custom\YAF_thin_fear.wav,fear
18886,data/custom\YAF_thin_happy.wav,happy
18887,data/custom\YAF_thin_neutral.wav,neutral
18888,data/custom\YAF_thin_ps.wav,ps
18889,data/custom\YAF_thin_sad.wav,sad
18890,data/custom\YAF_third_angry.wav,angry
18891,data/custom\YAF_third_disgust.wav,disgust
18892,data/custom\YAF_third_fear.wav,fear
18893,data/custom\YAF_third_happy.wav,happy
18894,data/custom\YAF_third_neutral.wav,neutral
18895,data/custom\YAF_third_ps.wav,ps
18896,data/custom\YAF_third_sad.wav,sad
18897,data/custom\YAF_thought_angry.wav,angry
18898,data/custom\YAF_thought_disgust.wav,disgust
18899,data/custom\YAF_thought_fear.wav,fear
18900,data/custom\YAF_thought_happy.wav,happy
18901,data/custom\YAF_thought_neutral.wav,neutral
18902,data/custom\YAF_thought_ps.wav,ps
18903,data/custom\YAF_thought_sad.wav,sad
18904,data/custom\YAF_thumb_angry.wav,angry
18905,data/custom\YAF_thumb_disgust.wav,disgust
18906,data/custom\YAF_thumb_fear.wav,fear
18907,data/custom\YAF_thumb_happy.wav,happy
18908,data/custom\YAF_thumb_neutral.wav,neutral
18909,data/custom\YAF_thumb_ps.wav,ps
18910,data/custom\YAF_thumb_sad.wav,sad
18911,data/custom\YAF_time_angry.wav,angry
18912,data/custom\YAF_time_disgust.wav,disgust
18913,data/custom\YAF_time_fear.wav,fear
18914,data/custom\YAF_time_happy.wav,happy
18915,data/custom\YAF_time_neutral.wav,neutral
18916,data/custom\YAF_time_ps.wav,ps
18917,data/custom\YAF_time_sad.wav,sad
18918,data/custom\YAF_tip_angry.wav,angry
18919,data/custom\YAF_tip_disgust.wav,disgust
18920,data/custom\YAF_tip_fear.wav,fear
18921,data/custom\YAF_tip_happy.wav,happy
18922,data/custom\YAF_tip_neutral.wav,neutral
18923,data/custom\YAF_tip_ps.wav,ps
18924,data/custom\YAF_tip_sad.wav,sad
18925,data/custom\YAF_tire_angry.wav,angry
18926,data/custom\YAF_tire_disgust.wav,disgust
18927,data/custom\YAF_tire_fear.wav,fear
18928,data/custom\YAF_tire_happy.wav,happy
18929,data/custom\YAF_tire_neutral.wav,neutral
18930,data/custom\YAF_tire_ps.wav,ps
18931,data/custom\YAF_tire_sad.wav,sad
18932,data/custom\YAF_ton_angry.wav,angry
18933,data/custom\YAF_ton_disgust.wav,disgust
18934,data/custom\YAF_ton_fear.wav,fear
18935,data/custom\YAF_ton_happy.wav,happy
18936,data/custom\YAF_ton_neutral.wav,neutral
18937,data/custom\YAF_ton_ps.wav,ps
18938,data/custom\YAF_ton_sad.wav,sad
18939,data/custom\YAF_tool_angry.wav,angry
18940,data/custom\YAF_tool_disgust.wav,disgust
18941,data/custom\YAF_tool_fear.wav,fear
18942,data/custom\YAF_tool_happy.wav,happy
18943,data/custom\YAF_tool_neutral.wav,neutral
18944,data/custom\YAF_tool_ps.wav,ps
18945,data/custom\YAF_tool_sad.wav,sad
18946,data/custom\YAF_tough_angry.wav,angry
18947,data/custom\YAF_tough_disgust.wav,disgust
18948,data/custom\YAF_tough_fear.wav,fear
18949,data/custom\YAF_tough_happy.wav,happy
18950,data/custom\YAF_tough_neutral.wav,neutral
18951,data/custom\YAF_tough_ps.wav,ps
18952,data/custom\YAF_tough_sad.wav,sad
18953,data/custom\YAF_turn_angry.wav,angry
18954,data/custom\YAF_turn_disgust.wav,disgust
18955,data/custom\YAF_turn_fear.wav,fear
18956,data/custom\YAF_turn_happy.wav,happy
18957,data/custom\YAF_turn_neutral.wav,neutral
18958,data/custom\YAF_turn_ps.wav,ps
18959,data/custom\YAF_turn_sad.wav,sad
18960,data/custom\YAF_vine_angry.wav,angry
18961,data/custom\YAF_vine_disgust.wav,disgust
18962,data/custom\YAF_vine_fear.wav,fear
18963,data/custom\YAF_vine_happy.wav,happy
18964,data/custom\YAF_vine_neutral.wav,neutral
18965,data/custom\YAF_vine_ps.wav,ps
18966,data/custom\YAF_vine_sad.wav,sad
18967,data/custom\YAF_voice_angry.wav,angry
18968,data/custom\YAF_voice_disgust.wav,disgust
18969,data/custom\YAF_voice_fear.wav,fear
18970,data/custom\YAF_voice_happy.wav,happy
18971,data/custom\YAF_voice_neutral.wav,neutral
18972,data/custom\YAF_voice_ps.wav,ps
18973,data/custom\YAF_voice_sad.wav,sad
18974,data/custom\YAF_void_angry.wav,angry
18975,data/custom\YAF_void_disgust.wav,disgust
18976,data/custom\YAF_void_fear.wav,fear
18977,data/custom\YAF_void_happy.wav,happy
18978,data/custom\YAF_void_neutral.wav,neutral
18979,data/custom\YAF_void_ps.wav,ps
18980,data/custom\YAF_void_sad.wav,sad
18981,data/custom\YAF_vote_angry.wav,angry
18982,data/custom\YAF_vote_disgust.wav,disgust
18983,data/custom\YAF_vote_fear.wav,fear
18984,data/custom\YAF_vote_happy.wav,happy
18985,data/custom\YAF_vote_neutral.wav,neutral
18986,data/custom\YAF_vote_ps.wav,ps
18987,data/custom\YAF_vote_sad.wav,sad
18988,data/custom\YAF_wag_angry.wav,angry
18989,data/custom\YAF_wag_disgust.wav,disgust
18990,data/custom\YAF_wag_fear.wav,fear
18991,data/custom\YAF_wag_happy.wav,happy
18992,data/custom\YAF_wag_neutral.wav,neutral
18993,data/custom\YAF_wag_ps.wav,ps
18994,data/custom\YAF_wag_sad.wav,sad
18995,data/custom\YAF_walk_angry.wav,angry
18996,data/custom\YAF_walk_disgust.wav,disgust
18997,data/custom\YAF_walk_fear.wav,fear
18998,data/custom\YAF_walk_happy.wav,happy
